project,bug_id,class_fqn,method_name
JacksonDatabind,30,com.fasterxml.jackson.databind.jsontype.TestExternalId,testBigDecimal965
JacksonDatabind,31,com.fasterxml.jackson.databind.util.TestTokenBuffer,testOutputContext
JacksonDatabind,32,com.fasterxml.jackson.databind.deser.TestUntypedDeserialization,testNestedUntyped989
JacksonDatabind,33,com.fasterxml.jackson.databind.struct.TestUnwrapped,testUnwrappedAsPropertyIndicator
JacksonDatabind,34,com.fasterxml.jackson.databind.jsonschema.NewSchemaTest,testSimpleNumbers
JacksonDatabind,35,com.fasterxml.jackson.databind.jsontype.WrapperObjectWithObjectIdTest,testSimple
JacksonDatabind,36,com.fasterxml.jackson.databind.TestStdDateFormat,testLenient
JacksonDatabind,37,com.fasterxml.jackson.databind.objectid.Objecid1083Test,testSimple
JacksonDatabind,38,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test,testExplicitCollectionType
JacksonDatabind,38,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test,testExplicitMapType
JacksonDatabind,38,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test,testPOJOSubType
JacksonDatabind,39,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl,testUnknownTypeIDRecovery
JacksonDatabind,41,com.fasterxml.jackson.databind.interop.DeprecatedTypeHandling1102Test,testDeprecatedTypeResolution
JacksonDatabind,42,com.fasterxml.jackson.databind.deser.TestJdkTypes,testLocale
JacksonDatabind,43,com.fasterxml.jackson.databind.objectid.TestObjectIdSerialization,testNullStringPropertyId
JacksonDatabind,44,com.fasterxml.jackson.databind.jsontype.TestSubtypes,testIssue1125WithDefault
JacksonDatabind,45,com.fasterxml.jackson.databind.ser.DateSerializationTest,testDateDefaultShape
JacksonDatabind,46,com.fasterxml.jackson.databind.type.TestJavaType,testGenericSignature1195
JacksonDatabind,47,com.fasterxml.jackson.databind.ser.TestJsonSerialize,testBrokenAnnotation
JacksonDatabind,47,com.fasterxml.jackson.databind.ser.TestJsonSerializeAs,testSpecializedAsIntermediate
JacksonDatabind,48,com.fasterxml.jackson.databind.ser.TestFeatures,testVisibilityFeatures
JacksonDatabind,49,com.fasterxml.jackson.databind.objectid.AlwaysAsReferenceFirstTest,testIssue1255
JacksonDatabind,50,com.fasterxml.jackson.databind.objectid.ObjectWithCreator1261Test,testObjectIds1261
JacksonDatabind,51,com.fasterxml.jackson.databind.jsontype.TestCustomTypeIdResolver,testPolymorphicTypeViaCustom
JacksonDatabind,52,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeId999Test,testExternalTypeId
JacksonDatabind,53,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMap1215Test,testMapRefinement
JacksonDatabind,54,com.fasterxml.jackson.databind.deser.TestJDKAtomicTypes,testEmpty1256
JacksonDatabind,55,com.fasterxml.jackson.databind.ser.TestEnumSerialization,testEnumsWithJsonPropertyAsKey
JacksonDatabind,56,com.fasterxml.jackson.databind.deser.TestJdkTypes,testLocale
JacksonDatabind,57,com.fasterxml.jackson.databind.seq.ReadValuesTest,testRootBeans
JacksonDatabind,58,com.fasterxml.jackson.databind.misc.AccessFixTest,testCauseOfThrowableIgnoral
JacksonDatabind,59,com.fasterxml.jackson.databind.jsontype.TypeRefinementForMapTest,testMapKeyRefinement1384
JacksonDatabind,60,com.fasterxml.jackson.databind.jsontype.TestDefaultWithCreators,testWithCreatorAndJsonValue
JacksonDatabind,60,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeIdTest,testWithAsValue
JacksonDatabind,61,com.fasterxml.jackson.databind.jsontype.DefaultTypingWithPrimitivesTest,testDefaultTypingWithLong
JacksonDatabind,62,com.fasterxml.jackson.databind.creators.ArrayDelegatorCreatorForCollectionTest,testUnmodifiable
JacksonDatabind,63,com.fasterxml.jackson.databind.deser.exc.ExceptionPathTest,testReferenceChainForInnerClass
JacksonDatabind,63,com.fasterxml.jackson.databind.deser.exc.TestExceptionHandlingWithDefaultDeserialization,testShouldThrowJsonMappingExceptionWithPathReference
JacksonDatabind,63,com.fasterxml.jackson.databind.deser.exc.TestExceptionHandlingWithJsonCreatorDeserialization,testShouldThrowJsonMappingExceptionWithPathReference
JacksonDatabind,64,com.fasterxml.jackson.databind.filter.JsonIncludeTest,testIssue1351
JacksonDatabind,66,com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer,testCustomEnumKeySerializerWithPolymorphic
JacksonDatabind,67,com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer,testCustomEnumValueAndKeyViaModifier
JacksonDatabind,68,com.fasterxml.jackson.databind.struct.SingleValueAsArrayTest,testSuccessfulDeserializationOfObjectWithChainedArrayCreators
JacksonDatabind,68,com.fasterxml.jackson.databind.struct.SingleValueAsArrayTest,testWithSingleString
JacksonDatabind,69,com.fasterxml.jackson.databind.creators.Creator1476Test,testConstructorChoice
JacksonDatabind,70,com.fasterxml.jackson.databind.struct.TestUnwrapped,testCaseInsensitiveUnwrap
JacksonDatabind,71,com.fasterxml.jackson.databind.deser.TestMapDeserialization,testcharSequenceKeyMap
JacksonDatabind,73,com.fasterxml.jackson.databind.deser.ReadOrWriteOnlyTest,testReadOnly935
JacksonDatabind,73,com.fasterxml.jackson.databind.deser.ReadOrWriteOnlyTest,testReadOnlyAndWriteOnly
JacksonDatabind,74,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl,testWithEmptyStringAsNullObject1533
JacksonDatabind,75,com.fasterxml.jackson.databind.struct.EnumFormatShapeTest,testEnumPropertyAsNumber
JacksonDatabind,76,com.fasterxml.jackson.databind.deser.builder.BuilderWithUnwrappedTest,testWithUnwrappedAndCreatorMultipleParametersAtBeginning
JacksonDatabind,76,com.fasterxml.jackson.databind.deser.builder.BuilderWithUnwrappedTest,testWithUnwrappedAndCreatorMultipleParametersInMiddle
JacksonDatabind,76,com.fasterxml.jackson.databind.deser.builder.BuilderWithUnwrappedTest,testWithUnwrappedAndCreatorSingleParameterAtBeginning
JacksonDatabind,76,com.fasterxml.jackson.databind.deser.builder.BuilderWithUnwrappedTest,testWithUnwrappedAndCreatorSingleParameterInMiddle
JacksonDatabind,77,com.fasterxml.jackson.databind.interop.IllegalTypesCheckTest,testIssue1599
JacksonDatabind,78,com.fasterxml.jackson.databind.interop.IllegalTypesCheckTest,testIssue1599
JacksonDatabind,79,com.fasterxml.jackson.databind.objectid.AlwaysAsReferenceFirstTest,testIssue1607
JacksonDatabind,80,com.fasterxml.jackson.databind.jsontype.TestTypeNames,testBaseTypeId1616
JacksonDatabind,81,com.fasterxml.jackson.databind.introspect.TypeCoercion1592Test,testTypeCoercion1592
JacksonDatabind,82,com.fasterxml.jackson.databind.filter.IgnorePropertyOnDeserTest,testIgnoreGetterNotSetter1595
JacksonDatabind,83,com.fasterxml.jackson.databind.filter.ProblemHandlerTest,testWeirdStringHandling
JacksonDatabind,84,com.fasterxml.jackson.databind.type.TestTypeFactoryWithRecursiveTypes,testBasePropertiesIncludedWhenSerializingSubWhenSubTypeLoadedAfterBaseType
JacksonDatabind,85,com.fasterxml.jackson.databind.ser.DateSerializationTest,testFormatWithoutPattern
JacksonDatabind,86,com.fasterxml.jackson.databind.type.RecursiveTypeTest,testSuperClassWithReferencedJavaType
JacksonDatabind,86,com.fasterxml.jackson.databind.type.TestTypeFactoryWithRecursiveTypes,testBasePropertiesIncludedWhenSerializingSubWhenSubTypeLoadedAfterBaseType
JacksonDatabind,87,com.fasterxml.jackson.databind.deser.TestDateDeserialization,testDateUtilISO8601NoTimezoneNonDefault
JacksonDatabind,88,com.fasterxml.jackson.databind.jsontype.GenericTypeId1735Test,testNestedTypeCheck1735
JacksonDatabind,90,com.fasterxml.jackson.databind.creators.DelegatingArrayCreator1804Test,testDelegatingArray1804
JacksonDatabind,91,com.fasterxml.jackson.databind.deser.jdk.MapDeserializerCachingTest,testCachedSerialize
JacksonDatabind,93,com.fasterxml.jackson.databind.interop.IllegalTypesCheckTest,testJDKTypes1872
JacksonDatabind,94,com.fasterxml.jackson.databind.interop.IllegalTypesCheckTest,testC3P0Types
JacksonDatabind,95,com.fasterxml.jackson.databind.type.TestTypeFactory,testCanonicalNames
JacksonDatabind,96,com.fasterxml.jackson.databind.deser.creators.CreatorWithNamingStrategyTest,testSnakeCaseWithOneArg
JacksonDatabind,97,com.fasterxml.jackson.databind.node.POJONodeTest,testPOJONodeCustomSer
JacksonDatabind,98,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeIdWithEnum1328Test,testExample
JacksonDatabind,99,com.fasterxml.jackson.databind.type.TestTypeFactory,testCanonicalNames
JacksonDatabind,100,com.fasterxml.jackson.databind.node.TestConversions,testBase64Text
JacksonDatabind,101,com.fasterxml.jackson.databind.struct.TestUnwrapped,testIssue2088UnwrappedFieldsAfterLastCreatorProp
JacksonDatabind,102,com.fasterxml.jackson.databind.ser.jdk.SqlDateSerializationTest,testSqlDateConfigOverride
JacksonDatabind,103,com.fasterxml.jackson.databind.exc.BasicExceptionTest,testLocationAddition
JacksonDatabind,104,com.fasterxml.jackson.databind.ser.jdk.DateSerializationTest,testDateISO8601_10k
JacksonDatabind,104,com.fasterxml.jackson.databind.ser.jdk.DateSerializationTest,testDateISO8601_BCE
JacksonDatabind,105,com.fasterxml.jackson.databind.deser.jdk.JDKScalarsTest,testVoidDeser
JacksonDatabind,106,com.fasterxml.jackson.databind.node.TestTreeTraversingParser,testNumberOverflowInt
JacksonDatabind,106,com.fasterxml.jackson.databind.node.TestTreeTraversingParser,testNumberOverflowLong
JacksonDatabind,107,com.fasterxml.jackson.databind.deser.filter.ProblemHandlerUnknownTypeId2221Test,testWithDeserializationProblemHandler
JacksonDatabind,108,com.fasterxml.jackson.databind.node.EmptyContentAsTreeTest,testNullFromEOFWithParserAndReader
JacksonDatabind,109,com.fasterxml.jackson.databind.ser.jdk.BigDecimalPlain2230Test,testBigIntegerAsPlainTest
JacksonDatabind,110,com.fasterxml.jackson.databind.deser.jdk.UtilCollectionsTypesTest,testUnmodifiableListFromLinkedList
JacksonDatabind,111,com.fasterxml.jackson.databind.deser.jdk.JDKAtomicTypesDeserTest,testNullWithinNested
JacksonDatabind,112,com.fasterxml.jackson.databind.deser.creators.DelegatingArrayCreator2324Test,testDeserializeBagOfStrings
JacksonXml,1,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedLists180Test,testNestedUnwrappedLists180
JacksonXml,1,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest,testNestedWithEmpty
JacksonXml,1,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest,testNestedWithEmpty2
JacksonXml,2,com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest,testMixedContent
JacksonXml,3,com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest,testXmlAttributesWithNextTextValue
JacksonXml,4,com.fasterxml.jackson.dataformat.xml.misc.RootNameTest,testDynamicRootName
JacksonXml,5,com.fasterxml.jackson.dataformat.xml.MapperCopyTest,testCopyWith
JacksonXml,6,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization,testWith0Bytes
JacksonXml,6,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization,testWith1Byte
JacksonXml,6,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization,testWith2Bytes
JacksonXml,6,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization,testWith3Bytes
JacksonXml,6,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization,testWith4Bytes
Jsoup,1,org.jsoup.parser.ParserTest,createsStructureFromBodySnippet
Jsoup,2,org.jsoup.parser.ParserTest,handlesTextAfterData
Jsoup,3,org.jsoup.nodes.ElementTest,testAppendRowToTable
Jsoup,3,org.jsoup.nodes.ElementTest,testPrependRowToTable
Jsoup,3,org.jsoup.parser.ParserTest,handlesNestedImplicitTable
Jsoup,4,org.jsoup.nodes.EntitiesTest,caseSensitive
Jsoup,4,org.jsoup.nodes.EntitiesTest,escape
Jsoup,5,org.jsoup.parser.ParserTest,parsesQuiteRoughAttributes
Jsoup,6,org.jsoup.integration.ParseTest,testYahooArticle
Jsoup,6,org.jsoup.nodes.EntitiesTest,quoteReplacements
Jsoup,7,org.jsoup.nodes.DocumentTest,testNormalisesStructure
Jsoup,8,org.jsoup.nodes.ElementTest,parentlessToString
Jsoup,10,org.jsoup.nodes.NodeTest,absHandlesRelativeQuery
Jsoup,11,org.jsoup.select.SelectorTest,notAll
Jsoup,11,org.jsoup.select.SelectorTest,notClass
Jsoup,11,org.jsoup.select.SelectorTest,notParas
Jsoup,11,org.jsoup.select.SelectorTest,testPseudoHas
Jsoup,12,org.jsoup.select.SelectorTest,testByAttributeRegexCombined
Jsoup,13,org.jsoup.nodes.NodeTest,handlesAbsPrefix
Jsoup,13,org.jsoup.nodes.NodeTest,handlesAbsPrefixOnHasAttr
Jsoup,13,org.jsoup.select.ElementsTest,absAttr
Jsoup,13,org.jsoup.select.ElementsTest,hasAbsAttr
Jsoup,14,org.jsoup.parser.ParserTest,handlesUnclosedTitle
Jsoup,14,org.jsoup.parser.ParserTest,parsesUnterminatedTextarea
Jsoup,15,org.jsoup.parser.ParserTest,handlesDataOnlyTags
Jsoup,16,org.jsoup.nodes.DocumentTypeTest,constructorValidationThrowsExceptionOnBlankName
Jsoup,16,org.jsoup.nodes.DocumentTypeTest,outerHtmlGeneration
Jsoup,18,org.jsoup.parser.CharacterReaderTest,consumeToEnd
Jsoup,18,org.jsoup.parser.CharacterReaderTest,handleCarriageReturnAsLineFeed
Jsoup,18,org.jsoup.parser.ParserTest,handlesNewlinesAndWhitespaceInTag
Jsoup,19,org.jsoup.safety.CleanerTest,handlesCustomProtocols
Jsoup,20,org.jsoup.helper.DataUtilTest,discardsSpuriousByteOrderMark
Jsoup,21,org.jsoup.select.SelectorTest,handlesCommasInSelector
Jsoup,21,org.jsoup.select.SelectorTest,mixCombinatorGroup
Jsoup,22,org.jsoup.nodes.ElementTest,elementIsNotASiblingOfItself
Jsoup,22,org.jsoup.nodes.NodeTest,nodeIsNotASiblingOfItself
Jsoup,22,org.jsoup.nodes.NodeTest,orphanNodeReturnsNullForSiblingElements
Jsoup,23,org.jsoup.nodes.EntitiesTest,letterDigitEntities
Jsoup,24,org.jsoup.parser.HtmlParserTest,handlesQuotesInCommentsInScripts
Jsoup,26,org.jsoup.safety.CleanerTest,handlesFramesets
Jsoup,27,org.jsoup.helper.DataUtilTest,testCharset
Jsoup,27,org.jsoup.helper.DataUtilTest,testQuotedCharset
Jsoup,28,org.jsoup.nodes.EntitiesTest,noSpuriousDecodes
Jsoup,28,org.jsoup.nodes.EntitiesTest,unescape
Jsoup,28,org.jsoup.parser.AttributeParseTest,moreAttributeUnescapes
Jsoup,28,org.jsoup.parser.AttributeParseTest,strictAttributeUnescapes
Jsoup,28,org.jsoup.parser.HtmlParserTest,doesNotFindShortestMatchingEntity
Jsoup,28,org.jsoup.parser.HtmlParserTest,relaxedBaseEntityMatchAndStrictExtendedMatch
Jsoup,29,org.jsoup.nodes.DocumentTest,testTitles
Jsoup,30,org.jsoup.safety.CleanerTest,testIsValid
Jsoup,31,org.jsoup.parser.XmlTreeBuilderTest,handlesXmlDeclarationAsDeclaration
Jsoup,32,org.jsoup.nodes.ElementTest,testClonesClassnames
Jsoup,33,org.jsoup.parser.HtmlParserTest,handlesKnownEmptyBlocks
Jsoup,34,org.jsoup.parser.CharacterReaderTest,nextIndexOfUnmatched
Jsoup,34,org.jsoup.parser.HtmlParserTest,handlesUnclosedCdataAtEOF
Jsoup,35,org.jsoup.parser.HtmlParserTest,handlesUnclosedAnchors
Jsoup,36,org.jsoup.helper.DataUtilTest,shouldCorrectCharsetForDuplicateCharsetString
Jsoup,36,org.jsoup.helper.DataUtilTest,shouldNotThrowExceptionOnEmptyCharset
Jsoup,36,org.jsoup.helper.DataUtilTest,shouldReturnNullForIllegalCharsetNames
Jsoup,36,org.jsoup.helper.DataUtilTest,shouldSelectFirstCharsetOnWeirdMultileCharsetsInMetaTags
Jsoup,36,org.jsoup.helper.DataUtilTest,testQuotedCharset
Jsoup,36,org.jsoup.integration.ParseTest,testBrokenHtml5CharsetWithASingleDoubleQuote
Jsoup,37,org.jsoup.nodes.ElementTest,testNotPretty
Jsoup,38,org.jsoup.parser.HtmlParserTest,convertsImageToImg
Jsoup,39,org.jsoup.helper.DataUtilTest,discardsSpuriousByteOrderMarkWhenNoCharsetSet
Jsoup,40,org.jsoup.nodes.DocumentTypeTest,constructorValidationOkWithBlankName
Jsoup,40,org.jsoup.parser.HtmlParserTest,handlesInvalidDoctypes
Jsoup,41,org.jsoup.nodes.ElementTest,testHashAndEquals
Jsoup,42,org.jsoup.nodes.FormElementTest,createsFormData
Jsoup,42,org.jsoup.nodes.FormElementTest,usesOnForCheckboxValueIfNoValueSet
Jsoup,43,org.jsoup.nodes.ElementTest,testElementSiblingIndexSameContent
Jsoup,43,org.jsoup.nodes.ElementTest,testGetSiblingsWithDuplicateContent
Jsoup,44,org.jsoup.parser.HtmlParserTest,testInvalidTableContents
Jsoup,45,org.jsoup.parser.HtmlParserTest,testReinsertionModeForThCelss
Jsoup,46,org.jsoup.nodes.DocumentTest,testShiftJisRoundtrip
Jsoup,47,org.jsoup.nodes.EntitiesTest,escapesGtInXmlAttributesButNotInHtml
Jsoup,48,org.jsoup.helper.HttpConnectionTest,sameHeadersCombineWithComma
Jsoup,49,org.jsoup.nodes.ElementTest,appendMustCorrectlyMoveChildrenInsideOneParentElement
Jsoup,50,org.jsoup.helper.DataUtilTest,supportsBOMinFiles
Jsoup,51,org.jsoup.parser.HtmlParserTest,testSupportsNonAsciiTags
Jsoup,52,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlDisabledNoChanges
Jsoup,52,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlIso8859
Jsoup,52,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlNoCharset
Jsoup,52,org.jsoup.nodes.DocumentTest,testMetaCharsetUpdateXmlUtf8
Jsoup,52,org.jsoup.parser.XmlTreeBuilderTest,handlesXmlDeclarationAsDeclaration
Jsoup,52,org.jsoup.parser.XmlTreeBuilderTest,testDetectCharsetEncodingDeclaration
Jsoup,52,org.jsoup.parser.XmlTreeBuilderTest,testParseDeclarationAttributes
Jsoup,53,org.jsoup.select.SelectorTest,attributeWithBrackets
Jsoup,54,org.jsoup.helper.W3CDomTest,handlesInvalidAttributeNames
Jsoup,55,org.jsoup.parser.AttributeParseTest,dropsSlashFromAttributeName
Jsoup,56,org.jsoup.nodes.DocumentTypeTest,testRoundTrip
Jsoup,57,org.jsoup.nodes.ElementTest,testChainedRemoveAttributes
Jsoup,58,org.jsoup.safety.CleanerTest,testIsValidBodyHtml
Jsoup,58,org.jsoup.safety.CleanerTest,testIsValidDocument
Jsoup,59,org.jsoup.parser.HtmlParserTest,handlesControlCodeInAttributeName
Jsoup,59,org.jsoup.safety.CleanerTest,handlesControlCharactersAfterTagName
Jsoup,61,org.jsoup.select.ElementsTest,hasClassCaseInsensitive
Jsoup,61,org.jsoup.select.SelectorTest,testByClassCaseInsensitive
Jsoup,62,org.jsoup.parser.HtmlParserTest,caseSensitiveParseTree
Jsoup,63,org.jsoup.parser.HtmlParserTest,selfClosingOnNonvoidIsError
Jsoup,63,org.jsoup.parser.HtmlParserTest,selfClosingVoidIsNotAnError
Jsoup,63,org.jsoup.parser.HtmlParserTest,tracksErrorsWhenRequested
Jsoup,64,org.jsoup.parser.HtmlParserTest,handlesKnownEmptyNoFrames
Jsoup,64,org.jsoup.parser.HtmlParserTest,handlesKnownEmptyStyle
Jsoup,65,org.jsoup.parser.HtmlParserTest,testTemplateInsideTable
Jsoup,66,org.jsoup.nodes.ElementTest,testNextElementSiblingAfterClone
Jsoup,67,org.jsoup.parser.HtmlParserTest,handlesDeepStack
Jsoup,68,org.jsoup.parser.HtmlParserTest,testHandlesDeepSpans
Jsoup,69,org.jsoup.nodes.FormElementTest,removeFormElement
Jsoup,70,org.jsoup.nodes.ElementTest,testKeepsPreTextAtDepth
Jsoup,71,org.jsoup.select.SelectorTest,splitOnBr
Jsoup,71,org.jsoup.select.SelectorTest,textAsElements
Jsoup,72,org.jsoup.parser.CharacterReaderTest,consumeToNonexistentEndWhenAtAnd
Jsoup,72,org.jsoup.parser.HtmlParserTest,commentAtEnd
Jsoup,73,org.jsoup.helper.W3CDomTest,namespacePreservation
Jsoup,74,org.jsoup.nodes.ElementTest,testNormalizesInvisiblesInText
Jsoup,75,org.jsoup.nodes.ElementTest,booleanAttributeOutput
Jsoup,76,org.jsoup.parser.HtmlParserTest,preSkipsFirstNewline
Jsoup,77,org.jsoup.parser.XmlTreeBuilderTest,normalizesDiscordantTags
Jsoup,78,org.jsoup.integration.ConnectTest,handlesEmptyStreamDuringParseRead
Jsoup,79,org.jsoup.nodes.TextNodeTest,testLeadNodesHaveNoChildren
Jsoup,80,org.jsoup.parser.XmlTreeBuilderTest,handlesDodgyXmlDecl
Jsoup,81,org.jsoup.helper.DataUtilTest,supportsXmlCharsetDeclaration
Jsoup,82,org.jsoup.parser.HtmlParserTest,fallbackToUtfIfCantEncode
Jsoup,83,org.jsoup.parser.HtmlParserTest,parsesQuiteRoughAttributes
Jsoup,83,org.jsoup.parser.TokeniserStateTest,handlesLessInTagThanAsNewTag
Jsoup,84,org.jsoup.helper.W3CDomTest,treatsUndeclaredNamespaceAsLocalName
Jsoup,86,org.jsoup.parser.XmlTreeBuilderTest,handlesLTinScript
Jsoup,87,org.jsoup.parser.HtmlParserTest,preservedCaseLinksCantNest
Jsoup,88,org.jsoup.nodes.AttributeTest,booleanAttributesAreEmptyStringValues
Jsoup,89,org.jsoup.nodes.AttributeTest,settersOnOrphanAttribute
Jsoup,90,org.jsoup.helper.HttpConnectionTest,handlesHeaderEncodingOnRequest
Jsoup,91,org.jsoup.integration.ConnectTest,testBinaryResultThrows
Jsoup,91,org.jsoup.integration.ConnectTest,testBinaryThrowsExceptionWhenTypeIgnored
Jsoup,91,org.jsoup.integration.ParseTest,testBinaryThrowsException
Jsoup,92,org.jsoup.parser.HtmlParserTest,dropsDuplicateAttributes
Jsoup,92,org.jsoup.parser.HtmlParserTest,retainsAttributesOfDifferentCaseIfSensitive
Jsoup,92,org.jsoup.parser.XmlTreeBuilderTest,dropsDuplicateAttributes
Jsoup,93,org.jsoup.nodes.FormElementTest,createsFormData
JxPath,1,org.apache.commons.jxpath.ri.model.dom.DOMModelTest,testGetNode
JxPath,1,org.apache.commons.jxpath.ri.model.jdom.JDOMModelTest,testGetNode
JxPath,2,org.apache.commons.jxpath.ri.compiler.ExtensionFunctionTest,testNodeSetReturn
JxPath,3,org.apache.commons.jxpath.ri.model.beans.BadlyImplementedFactoryTest,testBadFactoryImplementation
JxPath,4,org.apache.commons.jxpath.ri.model.XMLSpaceTest,testNestedDOM
JxPath,4,org.apache.commons.jxpath.ri.model.XMLSpaceTest,testNestedJDOM
JxPath,4,org.apache.commons.jxpath.ri.model.XMLSpaceTest,testNestedWithCommentsDOM
JxPath,4,org.apache.commons.jxpath.ri.model.XMLSpaceTest,testNestedWithCommentsJDOM
JxPath,4,org.apache.commons.jxpath.ri.model.XMLSpaceTest,testPreserveDOM
JxPath,4,org.apache.commons.jxpath.ri.model.XMLSpaceTest,testPreserveJDOM
JxPath,5,org.apache.commons.jxpath.ri.compiler.VariableTest,testUnionOfVariableAndNode
JxPath,6,org.apache.commons.jxpath.ri.compiler.VariableTest,testIterateVariable
JxPath,7,org.apache.commons.jxpath.ri.compiler.CoreOperationTest,testNodeSetOperations
JxPath,8,org.apache.commons.jxpath.ri.compiler.CoreOperationTest,testNan
JxPath,9,org.apache.commons.jxpath.ri.compiler.CoreOperationTest,testNan
JxPath,10,org.apache.commons.jxpath.ri.compiler.CoreOperationTest,testEmptyNodeSetOperations
JxPath,11,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testNamespaceMapping
JxPath,12,org.apache.commons.jxpath.ri.model.ExternalXMLNamespaceTest,testElementDOM
JxPath,13,org.apache.commons.jxpath.ri.model.ExternalXMLNamespaceTest,testCreateAndSetAttributeDOM
JxPath,14,org.apache.commons.jxpath.ri.compiler.CoreFunctionTest,testCoreFunctions
JxPath,15,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testUnion
JxPath,16,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testAxisFollowing
JxPath,16,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testAxisPreceding
JxPath,17,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testAxisAttribute
JxPath,18,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testAxisAttribute
JxPath,19,org.apache.commons.jxpath.ri.model.AliasedNamespaceIterationTest,testIterateDOM
JxPath,19,org.apache.commons.jxpath.ri.model.AliasedNamespaceIterationTest,testIterateJDOM
JxPath,20,org.apache.commons.jxpath.ri.compiler.JXPath149Test,testComplexOperationWithVariables
JxPath,21,org.apache.commons.jxpath.ri.model.JXPath151Test,testMapValueEquality
JxPath,21,org.apache.commons.jxpath.ri.model.MixedModelTest,testNull
JxPath,22,org.apache.commons.jxpath.ri.model.JXPath154Test,testInnerEmptyNamespaceDOM
Lang,1,org.apache.commons.lang3.math.NumberUtilsTest,TestLang747
Lang,3,org.apache.commons.lang3.math.NumberUtilsTest,testStringCreateNumberEnsureNoPrecisionLoss
Lang,4,org.apache.commons.lang3.text.translate.LookupTranslatorTest,testLang882
Lang,5,org.apache.commons.lang3.LocaleUtilsTest,testLang865
Lang,6,org.apache.commons.lang3.StringUtilsTest,testEscapeSurrogatePairs
Lang,7,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber
Lang,8,org.apache.commons.lang3.time.FastDatePrinterTest,testCalendarTimezoneRespected
Lang,9,org.apache.commons.lang3.time.FastDateParserTest,testLANG_832
Lang,10,org.apache.commons.lang3.time.FastDateParserTest,testLANG_831
Lang,11,org.apache.commons.lang3.RandomStringUtilsTest,testLANG807
Lang,12,org.apache.commons.lang3.RandomStringUtilsTest,testExceptions
Lang,12,org.apache.commons.lang3.RandomStringUtilsTest,testLANG805
Lang,13,org.apache.commons.lang3.SerializationUtilsTest,testPrimitiveTypeClassSerialization
Lang,14,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testEquals
Lang,15,org.apache.commons.lang3.reflect.TypeUtilsTest,testGetTypeArguments
Lang,15,org.apache.commons.lang3.reflect.TypeUtilsTest,testIsAssignable
Lang,16,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber
Lang,17,org.apache.commons.lang3.StringEscapeUtilsTest,testLang720
Lang,19,org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest,testOutOfBounds
Lang,19,org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest,testUnfinishedEntity
Lang,20,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayChar
Lang,20,org.apache.commons.lang3.StringUtilsTest,testJoin_Objectarray
Lang,21,org.apache.commons.lang3.time.DateUtilsTest,testIsSameLocalTime_Cal
Lang,22,org.apache.commons.lang3.math.FractionTest,testReduce
Lang,22,org.apache.commons.lang3.math.FractionTest,testReducedFactory_int_int
Lang,24,org.apache.commons.lang3.math.NumberUtilsTest,testIsNumber
Lang,26,org.apache.commons.lang3.time.FastDateFormatTest,testLang645
Lang,27,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber
Lang,28,org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest,testSupplementaryUnescaping
Lang,29,org.apache.commons.lang3.SystemUtilsTest,testJavaVersionAsInt
